"PASSENGERS","DISTANCE","UNIQUE_CARRIER_NAME","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_NM","DEST","DEST_CITY_NAME","DEST_STATE_NM",
4.00,2251.00,"Southwest Airlines Co.","ROC","Rochester, NY","New York","SAN","San Diego, CA","California",
4.00,1087.00,"Southwest Airlines Co.","SAT","San Antonio, TX","Texas","SLC","Salt Lake City, UT","Utah",
4.00,531.00,"Southwest Airlines Co.","SDF","Louisville, KY","Kentucky","ORF","Norfolk, VA","Virginia",
4.00,1180.00,"Southwest Airlines Co.","SEA","Seattle, WA","Washington","ABQ","Albuquerque, NM","New Mexico",
4.00,1161.00,"Southwest Airlines Co.","SFO","San Francisco, CA","California","AMA","Amarillo, TX","Texas",
4.00,1489.00,"Southwest Airlines Co.","SJU","San Juan, PR","Puerto Rico","ECP","Panama City, FL","Florida",
4.00,2119.00,"Southwest Airlines Co.","SJU","San Juan, PR","Puerto Rico","MKE","Milwaukee, WI","Wisconsin",
4.00,3716.00,"Southwest Airlines Co.","SJU","San Juan, PR","Puerto Rico","PDX","Portland, OR","Oregon",
4.00,2093.00,"Southwest Airlines Co.","SLC","Salt Lake City, UT","Utah","PVD","Providence, RI","Rhode Island",
4.00,1342.00,"Southwest Airlines Co.","SMF","Sacramento, CA","California","OKC","Oklahoma City, OK","Oklahoma",
4.00,1974.00,"Southwest Airlines Co.","SNA","Santa Ana, CA","California","CMH","Columbus, OH","Ohio",
4.00,1574.00,"Southwest Airlines Co.","STL","St. Louis, MO","Missouri","RNO","Reno, NV","Nevada",
4.00,107.00,"Ellis Air Taxi Inc.","MYK","May Creek, AK","Alaska","GKN","Gulkana, AK","Alaska",
4.00,33.00,"Grant Aviation","TNK","Tununak, AK","Alaska","WWT","Newtok, AK","Alaska",
4.00,84.00,"Grant Aviation","UGS","Ugashik, AK","Alaska","AKN","King Salmon, AK","Alaska",
4.00,22.00,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service","AKI","Akiak, AK","Alaska","BET","Bethel, AK","Alaska",
4.00,11.00,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service","AKI","Akiak, AK","Alaska","KWT","Kwethluk, AK","Alaska",
4.00,95.00,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service","ANI","Aniak, AK","Alaska","BET","Bethel, AK","Alaska",
4.00,6.00,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service","ATT","Atmautluak, AK","Alaska","NUP","Nunapitchuk, AK","Alaska",
4.00,119.00,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service","BET","Bethel, AK","Alaska","HCR","Holy Cross, AK","Alaska",
4.00,90.00,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service","BET","Bethel, AK","Alaska","PQS","Pilot Station, AK","Alaska",
4.00,119.00,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service","HCR","Holy Cross, AK","Alaska","BET","Bethel, AK","Alaska",
4.00,15.00,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service","KKI","Akiachak, AK","Alaska","BET","Bethel, AK","Alaska",
4.00,165.00,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service","KOT","Kotlik, AK","Alaska","BET","Bethel, AK","Alaska",
4.00,11.00,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service","KWT","Kwethluk, AK","Alaska","AKI","Akiak, AK","Alaska",
4.00,83.00,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service","PTU","Platinum, AK","Alaska","EEK","Eek, AK","Alaska",
4.00,156.00,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service","SXP","Sheldon Point, AK","Alaska","BET","Bethel, AK","Alaska",
4.00,20.00,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service","TNK","Tununak, AK","Alaska","NME","Nightmute, AK","Alaska",
4.00,33.00,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service","WWT","Newtok, AK","Alaska","TNK","Tununak, AK","Alaska",
4.00,1100.00,"Alaska Central Express","ANC","Anchorage, AK","Alaska","AKB","Atka, AK","Alaska",
4.00,1175.00,"Horizon Air","MSP","Minneapolis, MN","Minnesota","GEG","Spokane, WA","Washington",
4.00,16.00,"Iliamna Air Taxi","ILI","Iliamna, AK","Alaska","NNL","Nondalton, AK","Alaska",
4.00,16.00,"Iliamna Air Taxi","NNL","Nondalton, AK","Alaska","ILI","Iliamna, AK","Alaska",
4.00,297.00,"Iliamna Air Taxi","WSN","South Naknek, AK","Alaska","ANC","Anchorage, AK","Alaska",
4.00,10.00,"Smokey Bay Air Inc.","KEB","Nanwalek, AK","Alaska","SOV","Seldovia, AK","Alaska",
4.00,56.00,"Island Air Service","A43","Kodiak Island, AK","Alaska","A87","Carry Inlet, AK","Alaska",
4.00,26.00,"Island Air Service","A43","Kodiak Island, AK","Alaska","KPY","Port Bailey, AK","Alaska",
4.00,42.00,"Island Air Service","A43","Kodiak Island, AK","Alaska","SYB","Seal Bay, AK","Alaska",
4.00,42.00,"Island Air Service","A43","Kodiak Island, AK","Alaska","SYB","Seal Bay, AK","Alaska",
4.00,37.00,"Island Air Service","CDB","Cold Bay, AK","Alaska","KFP","False Pass, AK","Alaska",
4.00,37.00,"Island Air Service","KFP","False Pass, AK","Alaska","CDB","Cold Bay, AK","Alaska",
4.00,26.00,"Island Air Service","KPY","Port Bailey, AK","Alaska","A43","Kodiak Island, AK","Alaska",
4.00,390.00,"Island Air Service","OLH","Old Harbor, AK","Alaska","CDB","Cold Bay, AK","Alaska",
4.00,34.00,"Island Air Service","UGI","Uganik, AK","Alaska","A43","Kodiak Island, AK","Alaska",
4.00,73.00,"Warbelow","AKP","Anaktuvuk Pass, AK","Alaska","CXF","Coldfoot, AK","Alaska",
4.00,173.00,"Warbelow","CIK","Chalkyitsik, AK","Alaska","FAI","Fairbanks, AK","Alaska",
4.00,73.00,"Warbelow","CXF","Coldfoot, AK","Alaska","AKP","Anaktuvuk Pass, AK","Alaska",
4.00,83.00,"Warbelow","FAI","Fairbanks, AK","Alaska","MLY","Manley Hot Springs, AK","Alaska",
4.00,107.00,"Warbelow","FYU","Fort Yukon, AK","Alaska","ARC","Arctic Village, AK","Alaska",
4.00,0.00,"Warbelow","FYU","Fort Yukon, AK","Alaska","FYU","Fort Yukon, AK","Alaska",
4.00,158.00,"Warbelow","VEE","Venetie, AK","Alaska","FAI","Fairbanks, AK","Alaska",
4.00,43.00,"Warbelow","VEE","Venetie, AK","Alaska","FYU","Fort Yukon, AK","Alaska",
4.00,49.00,"Warbelow","WCR","Chandalar, AK","Alaska","CXF","Coldfoot, AK","Alaska",
4.00,149.00,"Hageland Aviation Service","ABL","Ambler, AK","Alaska","RDB","Red Dog, AK","Alaska",
4.00,74.00,"Hageland Aviation Service","ANI","Aniak, AK","Alaska","RDV","Red Devil, AK","Alaska",
4.00,98.00,"Hageland Aviation Service","ANI","Aniak, AK","Alaska","SRV","Stony River, AK","Alaska",
4.00,20.00,"Hageland Aviation Service","ATT","Atmautluak, AK","Alaska","PKA","Napaskiak, AK","Alaska",
4.00,53.00,"Hageland Aviation Service","AUK","Alakanuk, AK","Alaska","MOU","Mountain Village, AK","Alaska",
4.00,95.00,"Hageland Aviation Service","BET","Bethel, AK","Alaska","ANI","Aniak, AK","Alaska",
4.00,67.00,"Hageland Aviation Service","BET","Bethel, AK","Alaska","KKH","Kongiganak, AK","Alaska",
4.00,101.00,"Hageland Aviation Service","BET","Bethel, AK","Alaska","KSM","St. Mary's, AK","Alaska",
4.00,180.00,"Hageland Aviation Service","BRW","Barrow, AK","Alaska","PIZ","Point Lay, AK","Alaska",
4.00,78.00,"Hageland Aviation Service","EEK","Eek, AK","Alaska","GNU","Goodnews Bay, AK","Alaska",
4.00,76.00,"Hageland Aviation Service","EMK","Emmonak, AK","Alaska","PQS","Pilot Station, AK","Alaska",
4.00,19.00,"Hageland Aviation Service","IAN","Kiana, AK","Alaska","ORV","Noorvik, AK","Alaska",
4.00,58.00,"Hageland Aviation Service","KKI","Akiachak, AK","Alaska","KLG","Kalskag, AK","Alaska",
4.00,44.00,"Hageland Aviation Service","KPN","Kipnuk, AK","Alaska","NME","Nightmute, AK","Alaska",
4.00,36.00,"Hageland Aviation Service","KWK","Kwigillingok, AK","Alaska","WTL","Tuntutuliak, AK","Alaska",
4.00,56.00,"Hageland Aviation Service","MOU","Mountain Village, AK","Alaska","MLL","Marshall, AK","Alaska",
4.00,101.00,"Hageland Aviation Service","NME","Nightmute, AK","Alaska","PKA","Napaskiak, AK","Alaska",
4.00,243.00,"Hageland Aviation Service","NUP","Nunapitchuk, AK","Alaska","SKK","Shaktoolik, AK","Alaska",
4.00,314.00,"Hageland Aviation Service","PHO","Point Hope, AK","Alaska","BRW","Barrow, AK","Alaska",
4.00,20.00,"Hageland Aviation Service","PKA","Napaskiak, AK","Alaska","ATT","Atmautluak, AK","Alaska",
4.00,76.00,"Hageland Aviation Service","PQS","Pilot Station, AK","Alaska","KOT","Kotlik, AK","Alaska",
4.00,26.00,"Hageland Aviation Service","PQS","Pilot Station, AK","Alaska","MOU","Mountain Village, AK","Alaska",
4.00,51.00,"Hageland Aviation Service","PTU","Platinum, AK","Alaska","KWN","Quinhagak, AK","Alaska",
4.00,150.00,"Hageland Aviation Service","RDB","Red Dog, AK","Alaska","BKC","Buckland, AK","Alaska",
4.00,80.00,"Hageland Aviation Service","RDB","Red Dog, AK","Alaska","OTZ","Kotzebue, AK","Alaska",
4.00,269.00,"Hageland Aviation Service","SCC","Deadhorse, AK","Alaska","AIN","Wainwright, AK","Alaska",
4.00,64.00,"Hageland Aviation Service","SCM","Scammon Bay, AK","Alaska","MOU","Mountain Village, AK","Alaska",
4.00,79.00,"Hageland Aviation Service","SLQ","Sleetmute, AK","Alaska","ANI","Aniak, AK","Alaska",
4.00,79.00,"Hageland Aviation Service","SLQ","Sleetmute, AK","Alaska","ANI","Aniak, AK","Alaska",
4.00,20.00,"Hageland Aviation Service","SLQ","Sleetmute, AK","Alaska","SRV","Stony River, AK","Alaska",
4.00,48.00,"Hageland Aviation Service","SXP","Sheldon Point, AK","Alaska","MOU","Mountain Village, AK","Alaska",
4.00,38.00,"Hageland Aviation Service","TNK","Tununak, AK","Alaska","MYU","Mekoryuk, AK","Alaska",
4.00,43.00,"Hageland Aviation Service","WTK","Noatak, AK","Alaska","KVL","Kivalina, AK","Alaska",
4.00,39.00,"Hageland Aviation Service","WTL","Tuntutuliak, AK","Alaska","PKA","Napaskiak, AK","Alaska",
4.00,96.00,"Harris Air Services","SIT","Sitka, AK","Alaska","GST","Gustavus, AK","Alaska",
4.00,0.00,"Kalinin Aviation LLC d/b/a Alaska Seaplanes","HNH","Hoonah, AK","Alaska","HNH","Hoonah, AK","Alaska",
4.00,59.00,"Kalinin Aviation LLC d/b/a Alaska Seaplanes","JNU","Juneau, AK","Alaska","AGN","Angoon, AK","Alaska",
4.00,39.00,"Kalinin Aviation LLC d/b/a Alaska Seaplanes","JNU","Juneau, AK","Alaska","PBK","Pack Creek, AK","Alaska",
4.00,39.00,"Kalinin Aviation LLC d/b/a Alaska Seaplanes","PBK","Pack Creek, AK","Alaska","JNU","Juneau, AK","Alaska",
4.00,50.00,"Kalinin Aviation LLC d/b/a Alaska Seaplanes","TKE","Tenakee, AK","Alaska","JNU","Juneau, AK","Alaska",
4.00,18.00,"Kenmore Air Harbor","BLI","Bellingham, WA","Washington","ESD","Eastsound, WA","Washington",
4.00,64.00,"Kenmore Air Harbor","FBS","Friday Harbor, WA","Washington","KEH","Kenmore, WA","Washington",
4.00,64.00,"Kenmore Air Harbor","KEH","Kenmore, WA","Washington","FBS","Friday Harbor, WA","Washington",
4.00,72.00,"Kenmore Air Harbor","KEH","Kenmore, WA","Washington","RCE","Roche Harbor, WA","Washington",
4.00,77.00,"Kenmore Air Harbor","LKE","Seattle, WA","Washington","RCE","Roche Harbor, WA","Washington",
4.00,73.00,"Kenmore Air Harbor","LKE","Seattle, WA","Washington","RSJ","Rosario, WA","Washington",
4.00,67.00,"Kenmore Air Harbor","RSJ","Rosario, WA","Washington","KEH","Kenmore, WA","Washington",
4.00,71.00,"Kenmore Air Harbor","WA1","Camp Orkila Eastsound, WA","Washington","KEH","Kenmore, WA","Washington",
4.00,55.00,"Tradewind Aviation","ACK","Nantucket, MA","Massachusetts","EWB","New Bedford/Fall River, MA","Massachusetts",
4.00,116.00,"Tradewind Aviation","ACK","Nantucket, MA","Massachusetts","HTO","East Hampton, NY","New York",
4.00,230.00,"Tradewind Aviation","ACK","Nantucket, MA","Massachusetts","MMU","Morristown, NJ","New Jersey",
4.00,132.00,"Tradewind Aviation","BED","Bedford, MA","Massachusetts","FOK","Westhampton, NY","New York",
4.00,116.00,"Tradewind Aviation","BED","Bedford, MA","Massachusetts","HTO","East Hampton, NY","New York",
4.00,252.00,"Tradewind Aviation","BGR","Bangor, ME","Maine","MVY","Martha's Vineyard, MA","Massachusetts",
4.00,111.00,"Tradewind Aviation","BID","Block Island, RI","Rhode Island","HPN","White Plains, NY","New York",
4.00,779.00,"Tradewind Aviation","BNA","Nashville, TN","Tennessee","HPN","White Plains, NY","New York",
4.00,132.00,"Tradewind Aviation","FOK","Westhampton, NY","New York","BED","Bedford, MA","Massachusetts",
4.00,428.00,"Tradewind Aviation","FOK","Westhampton, NY","New York","LYH","Lynchburg, VA","Virginia",
4.00,165.00,"Tradewind Aviation","FOK","Westhampton, NY","New York","VWK","Saratoga Springs, NY","New York",
4.00,111.00,"Tradewind Aviation","HPN","White Plains, NY","New York","BID","Block Island, RI","Rhode Island",
4.00,88.00,"Tradewind Aviation","HPN","White Plains, NY","New York","FID","Fishers Island, NY","New York",
4.00,116.00,"Tradewind Aviation","HTO","East Hampton, NY","New York","BED","Bedford, MA","Massachusetts",
4.00,116.00,"Tradewind Aviation","HTO","East Hampton, NY","New York","BOS","Boston, MA","Massachusetts",
4.00,114.00,"Tradewind Aviation","HTO","East Hampton, NY","New York","MMU","Morristown, NJ","New Jersey",
4.00,148.00,"Tradewind Aviation","HVN","New Haven, CT","Connecticut","AVP","Scranton/Wilkes-Barre, PA","Pennsylvania",
4.00,223.00,"Tradewind Aviation","IAD","Washington, DC","Virginia","TEB","Teterboro, NJ","New Jersey",
4.00,242.00,"Tradewind Aviation","ITH","Ithaca/Cortland, NY","New York","HTO","East Hampton, NY","New York",
4.00,428.00,"Tradewind Aviation","LYH","Lynchburg, VA","Virginia","FOK","Westhampton, NY","New York",
4.00,163.00,"Tradewind Aviation","MTN","Baltimore, MD","Maryland","TEB","Teterboro, NJ","New Jersey",
4.00,113.00,"Tradewind Aviation","MTP","Montauk Point, NY","New York","TEB","Teterboro, NJ","New Jersey",
4.00,90.00,"Tradewind Aviation","MVY","Martha's Vineyard, MA","Massachusetts","HTO","East Hampton, NY","New York",
4.00,210.00,"Tradewind Aviation","N3Y","Ticonderoga, NY","New York","HTO","East Hampton, NY","New York",
4.00,110.00,"Tradewind Aviation","NJ1","Berlin, NJ","New Jersey","HPN","White Plains, NY","New York",
4.00,337.00,"Tradewind Aviation","OCE","Ocean City, MD","Maryland","ACK","Nantucket, MA","Massachusetts",
4.00,127.00,"Tradewind Aviation","PVD","Providence, RI","Rhode Island","HPN","White Plains, NY","New York",
4.00,68.00,"Tradewind Aviation","PVD","Providence, RI","Rhode Island","HTO","East Hampton, NY","New York",
4.00,653.00,"Tradewind Aviation","TVC","Traverse City, MI","Michigan","HPN","White Plains, NY","New York",
4.00,257.00,"Tradewind Aviation","ZXU","North Kingstown, RI","Rhode Island","WWD","Cape May, NJ","New Jersey",
4.00,3803.00,"Avjet Corporation","ANC","Anchorage, AK","Alaska","TPA","Tampa, FL","Florida",
4.00,702.00,"Avjet Corporation","BFI","Seattle, WA","Washington","SJC","San Jose, CA","California",
4.00,719.00,"Avjet Corporation","BMG","Bloomington, IN","Indiana","DAL","Dallas, TX","Texas",
4.00,1786.00,"Avjet Corporation","BUR","Burbank, CA","California","BMG","Bloomington, IN","Indiana",
4.00,1243.00,"Avjet Corporation","DAL","Dallas, TX","Texas","BUR","Burbank, CA","California",
4.00,934.00,"Avjet Corporation","SBA","Santa Barbara, CA","California","COE","Coeur d'Alene, ID","Idaho",
4.00,3803.00,"Avjet Corporation","TPA","Tampa, FL","Florida","ANC","Anchorage, AK","Alaska",
4.00,92.00,"Rectrix Aviation, Inc.","ORH","Worcester, MA","Massachusetts","HYA","Hyannis, MA","Massachusetts",
4.00,1365.00,"Atlas Air Inc.","EWR","Newark, NJ","New Jersey","DAL","Dallas, TX","Texas",
4.00,1235.00,"Atlas Air Inc.","IAH","Houston, TX","Texas","BWI","Baltimore, MD","Maryland",
4.00,1044.00,"CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle","AIA","Alliance, NE","Nebraska","CVO","Corvallis, OR","Oregon",
4.00,266.00,"CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle","ALN","Alton, IL","Illinois","BNA","Nashville, TN","Tennessee",
4.00,89.00,"CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle","CVO","Corvallis, OR","Oregon","OTH","North Bend/Coos Bay, OR","Oregon",
4.00,1156.00,"CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle","TRI","Bristol/Johnson City/Kingsport, TN","Tennessee","AIA","Alliance, NE","Nebraska",
4.00,420.00,"CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle","TYS","Knoxville, TN","Tennessee","IAD","Washington, DC","Virginia",
4.00,459.00,"CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle","YIP","Detroit, MI","Michigan","MQY","Smyrna, TN","Tennessee",
4.00,73.00,"Mokulele Flight Services, Inc.","KOA","Kona, HI","Hawaii","HNM","Hana, HI","Hawaii",
4.00,917.00,"Jet Aviation Flight Services, Inc.","ACK","Nantucket, MA","Massachusetts","MDW","Chicago, IL","Illinois",
4.00,1770.00,"Jet Aviation Flight Services, Inc.","ASE","Aspen, CO","Colorado","PBI","West Palm Beach/Palm Beach, FL","Florida",
4.00,273.00,"Jet Aviation Flight Services, Inc.","BED","Bedford, MA","Massachusetts","PHL","Philadelphia, PA","Pennsylvania",
4.00,190.00,"Jet Aviation Flight Services, Inc.","BOS","Boston, MA","Massachusetts","TEB","Teterboro, NJ","New Jersey",
4.00,690.00,"Jet Aviation Flight Services, Inc.","BTR","Baton Rouge, LA","Louisiana","IND","Indianapolis, IN","Indiana",
4.00,1198.00,"Jet Aviation Flight Services, Inc.","BZN","Bozeman, MT","Montana","MDW","Chicago, IL","Illinois",
4.00,617.00,"Jet Aviation Flight Services, Inc.","CAK","Akron, OH","Ohio","MEM","Memphis, TN","Tennessee",
4.00,740.00,"Jet Aviation Flight Services, Inc.","DPA","Chicago, IL","Illinois","TEB","Teterboro, NJ","New Jersey",
4.00,1745.00,"Jet Aviation Flight Services, Inc.","EGE","Eagle, CO","Colorado","HPN","White Plains, NY","New York",
4.00,75.00,"Jet Aviation Flight Services, Inc.","FOK","Westhampton, NY","New York","TEB","Teterboro, NJ","New Jersey",
4.00,2531.00,"Jet Aviation Flight Services, Inc.","FOK","Westhampton, NY","New York","VNY","Van Nuys, CA","California",
4.00,125.00,"Jet Aviation Flight Services, Inc.","HPN","White Plains, NY","New York","ZXU","North Kingstown, RI","Rhode Island",
4.00,247.00,"Jet Aviation Flight Services, Inc.","IAD","Washington, DC","Virginia","HPN","White Plains, NY","New York",
4.00,770.00,"Jet Aviation Flight Services, Inc.","JAC","Jackson, WY","Wyoming","VNY","Van Nuys, CA","California",
4.00,236.00,"Jet Aviation Flight Services, Inc.","LAS","Las Vegas, NV","Nevada","LAX","Los Angeles, CA","California",
4.00,2504.00,"Jet Aviation Flight Services, Inc.","LAX","Los Angeles, CA","California","KOA","Kona, HI","Hawaii",
4.00,236.00,"Jet Aviation Flight Services, Inc.","LAX","Los Angeles, CA","California","LAS","Las Vegas, NV","Nevada",
4.00,590.00,"Jet Aviation Flight Services, Inc.","LAX","Los Angeles, CA","California","SLC","Salt Lake City, UT","Utah",
4.00,972.00,"Jet Aviation Flight Services, Inc.","MCO","Orlando, FL","Florida","HPN","White Plains, NY","New York",
4.00,617.00,"Jet Aviation Flight Services, Inc.","MEM","Memphis, TN","Tennessee","CAK","Akron, OH","Ohio",
4.00,431.00,"Jet Aviation Flight Services, Inc.","MEM","Memphis, TN","Tennessee","DFW","Dallas/Fort Worth, TX","Texas",
4.00,1810.00,"Jet Aviation Flight Services, Inc.","MIA","Miami, FL","Florida","EGE","Eagle, CO","Colorado",
4.00,1202.00,"Jet Aviation Flight Services, Inc.","MIA","Miami, FL","Florida","ZXU","North Kingstown, RI","Rhode Island",
4.00,266.00,"Jet Aviation Flight Services, Inc.","MRY","Monterey, CA","California","LAX","Los Angeles, CA","California",
4.00,129.00,"Jet Aviation Flight Services, Inc.","N4Y","Southampton, NY","New York","BOS","Boston, MA","Massachusetts",
4.00,67.00,"Jet Aviation Flight Services, Inc.","N4Y","Southampton, NY","New York","HPN","White Plains, NY","New York",
4.00,2540.00,"Jet Aviation Flight Services, Inc.","OGG","Kahului, HI","Hawaii","CLD","Carlsbad, CA","California",
4.00,2141.00,"Jet Aviation Flight Services, Inc.","PDK","Atlanta, GA","Georgia","SFO","San Francisco, CA","California",
4.00,273.00,"Jet Aviation Flight Services, Inc.","PHL","Philadelphia, PA","Pennsylvania","BED","Bedford, MA","Massachusetts",
4.00,679.00,"Jet Aviation Flight Services, Inc.","PHL","Philadelphia, PA","Pennsylvania","PWK","Chicago, IL","Illinois",
4.00,263.00,"Jet Aviation Flight Services, Inc.","SBA","Santa Barbara, CA","California","OAK","Oakland, CA","California",
4.00,246.00,"Jet Aviation Flight Services, Inc.","SFM","Sanford, ME","Maine","TEB","Teterboro, NJ","New Jersey",
4.00,2689.00,"Jet Aviation Flight Services, Inc.","SJC","San Jose, CA","California","BOS","Boston, MA","Massachusetts",
4.00,1733.00,"Jet Aviation Flight Services, Inc.","TEB","Teterboro, NJ","New Jersey","ASE","Aspen, CO","Colorado",
4.00,740.00,"Jet Aviation Flight Services, Inc.","TEB","Teterboro, NJ","New Jersey","DPA","Chicago, IL","Illinois",
4.00,1090.00,"Jet Aviation Flight Services, Inc.","TEB","Teterboro, NJ","New Jersey","OPF","Miami, FL","Florida",
4.00,246.00,"Jet Aviation Flight Services, Inc.","TEB","Teterboro, NJ","New Jersey","SFM","Sanford, ME","Maine",
